2196206,1
2024063,1
3464766,1
3757899,1
3058126,1
D169827,1
2110163,2
2974347,4
3896757,8
3706514,1
2919826,1
2626010,2
3810882,1
2867375,6
3080155,5
4398162,10
1897922,2
1409323,1
3512556,3
2764929,1
1602105,5
2795155,1
2430422,1
3759346,1
2045736,1
2040889,17
D230153,1
3605154,1
2797057,6
3148652,2
3918406,1
3302859,3
3565562,1
3113489,2
661904,1
2348398,1
2168554,2
2027146,1
1950505,7
3027533,2
3127623,3
3196098,1
2087341,1
3675648,6
22683,2
3747995,3
3267001,2
3221032,1
3312622,11
3487746,1
3257174,2
2173024,1
3119266,1
3196948,5
3009255,4
3802513,1
3511260,1
3859998,10
D146004,69
4503543,1
3809276,2
2910297,4
D46005,1
2906551,1
2801142,2
1618884,1
1159420,4
1340704,1
3320256,3
2215944,3
3256177,1
2266828,13
1849437,1
3025391,1
H1384,1
D148682,4
1191144,1
3721990,14
3386882,1
3879480,12
2601088,9
2961853,1
D126841,6
2885069,9
D51884,1
3872594,1
2487763,2
2221709,2
3175873,36
2988859,1
D205910,1
3054661,4
3851955,11
3801146,1
2330192,1
3827019,3
2732725,1
1550622,9
2071785,1
1744525,2
3390771,1
3583503,1
3600764,3
3722669,7
3802096,51
1867740,4
3468612,10
3319249,1
3318303,3
3347954,9
3011308,2
1998915,1
3601549,11
2034494,7
3373449,3
2604056,6
3465795,3
1854968,2
3644482,1
3791644,6
2441874,2
3609633,1
D45900,1
3491546,1
RE23184,1
2910482,1
4395468,11
3739950,1
3812833,2
753647,3
3734798,1
2621870,2
3022411,6
2629619,3
3712111,1
3922331,5
2444598,4
3619880,1
3585584,1
3525534,1
3031773,1
2220914,1
3508482,1
1623106,1
1873208,3
3755135,8
3401530,2
3421929,1
2630181,1
2895637,1
2589782,1
2243256,1
2810408,7
3058320,1
3729668,1
3218551,1
3528252,11
3011226,1
3389740,1
2287304,1
2563362,3
733463,1
3498173,1
2049160,3
2050944,1
2773706,1
3417932,1
3700060,1
D233224,2
3242218,11
2740518,1
2629466,1
2207212,2
2591706,5
3157450,1
2941622,1
2050218,1
2595665,1
3203328,1
3875522,1
2672215,2
3503841,1
3720595,1
3512810,1
3879250,1
3902586,1
2403434,1
3357424,14
3277614,1
3861117,1
2623918,1
2751654,1
2140152,2
2809851,2
3510883,9
3906942,3
2968423,2
1708151,1
3435590,32
2896629,10
2593877,1
2579756,2
3875396,2
RE25650,1
3474101,1
2941173,1
3439997,1
949431,1
D191672,1
3395724,1
3887200,2
4502939,3
2699509,1
3157831,3
2157054,6
3692410,1
2948961,2
3034376,1
3884363,1
3087776,1
2112281,4
2445188,1
3776753,8
3787134,1
2820655,1
3442789,9
3876980,8
2875534,4
2616170,1
910659,1
733185,1
3744482,3
3709775,1
831153,1
2537821,4
893878,1
3758511,1
3683922,1
1967067,1
2327640,9
4395495,11
3634839,2
3143965,1
3583720,2
2837012,1
3359582,3
3549180,1
881023,1
3371069,12
2810472,13
2964442,1
3060912,37
3141583,5
3824674,1
2533072,1
2350608,1
2701836,1
2187029,1
3696461,5
3253536,2
3878387,4
3737629,81
891389,1
3096677,2
2158415,1
1994840,10
981271,1
3270099,9
952090,1
2813138,2
2206902,6
3289049,1
1817926,1
1481981,15
3888891,7
2161895,1
2702008,2
3666036,5
3502002,2
3432431,1
2952090,1
2958355,1
2943815,1
2980942,2
3490715,1
3346256,1
1447954,3
2771125,1
3419432,3
1520345,2
3833937,2
1665810,1
2097055,1
3703775,25
2523449,1
2917783,1
942286,1
3479494,1
2960293,6
3465522,1
3804608,15
4443821,1
2472116,26
3583180,1
D115651,1
2683394,2
3017840,3
3910595,1
3503300,5
4498038,1
1781155,1
2313883,1
3527809,19
3575351,3
2504055,11
3264840,1
1330658,2
3324194,3
2673707,1
RE27399,1
1027171,1
3270207,2
2552373,1
3207326,3
3008724,1
3007311,4
2074785,1
4506182,4
3697675,1
2925941,2
2263365,3
1973275,1
1609357,1
3701793,1
2448225,3
2997371,6
2813911,1
3223565,1
3337516,1
D32498,2
3142133,2
3642858,6
1363350,1
2918117,5
2574302,1
3788440,9
1295418,1
3913684,1
3708367,2
3677032,1
3258434,3
4508842,8
3475866,5
3890581,2
2825500,1
1586931,1
3011274,1
1971242,1
2147732,1
1736182,2
2859240,5
3731879,1
2998472,1
2667286,1
2732311,13
3743120,1
2907129,2
1608772,2
3399689,2
3799387,1
3895737,13
930181,1
3520043,25
2475624,1
3424123,1
3021813,10
3776795,1
3487877,2
2655303,2
2774187,16
3022450,2
2678097,2
1799422,1
2197343,1
2109869,10
3763637,3
3778700,1
2567223,8
2631747,1
2482387,1
1611030,1
D191951,1
3501887,3
3264060,1
3899127,1
3026132,1
3465825,1
3262440,1
1223367,1
3511669,1
2452779,1
3783092,2
D217330,1
3008850,1
3510023,1
2144359,1
3551331,2
1635066,53
3540999,1
2549228,2
2327352,1
1796787,1
3842922,3
2273638,1
3092372,2
3127356,3
3922722,1
3594351,1
3064648,19
3019964,1
4395576,139
3208348,4
2105860,1
3273366,2
3348738,14
3659611,1
2333680,1
2485274,2
3366639,2
3210201,3
2927900,1
3244328,9
3729051,2
2669695,3
2362966,2
2610332,1
4513891,17
3799453,5
3483612,1
3281972,1
2496043,2
3124023,1
D144011,2
2487400,3
2930857,7
3699684,5
2595164,2
2863527,5
1402929,1
1776605,2
3739939,2
3135407,3
3321648,13
4519938,2
3854322,1
3070834,1
2874470,42
3876490,13
2244677,2
1903923,1
3610296,2
3374129,1
1544481,1
3610258,1
3742125,10
3550033,2
1952478,1
3429543,1
3495825,1
3797992,1
2827371,3
3464614,1
3286164,24
1832806,5
3275344,2
3513662,20
1900004,1
2761517,1
1785277,1
2479354,10
4466013,1
3923403,1
2191577,1
3838737,2
2553939,1
3468505,2
2797214,5
3839754,1
3191484,3
1923291,1
1766272,1
3492289,2
3765434,5
896763,1
3472367,2
1995760,1
3209156,14
2529983,8
3332593,2
971798,12
3201142,1
2395161,1
3110609,1
3629860,1
3881106,1
2478310,1
3498015,1
2888712,1
3813204,2
3756884,1
2482392,5
3397867,10
3875940,1
3320792,1
3783801,2
2206687,10
2793096,1
3239017,1
3757876,10
3064399,4
2556611,1
3507708,7
3696693,1
1313061,2
2858883,2
2430914,1
659837,1
3327330,5
3212088,7
3166306,1
1277076,2
3500545,1
3717655,4
3128772,1
3906627,2
2611930,1
3548010,1
1389662,3
3146616,1
2286126,17
2426613,1
3072384,1
2516529,8
1491487,1
3663106,1
2003982,1
3576503,1
3320114,2
2232142,31
D228418,2
3580001,1
2831754,2
3832731,1
2981531,2
2315458,1
3630375,2
2400372,1
3549150,3
2231345,2
3143817,1
912125,1
3747595,21
3182596,6
3221192,1
2175717,1
3606327,45
3551298,1
3631769,1
3322308,3
3684869,1
2929034,2
2995346,14
1036143,1
3880191,1
3404831,13
3822930,1
3578872,1
3193845,1
3798586,1
3588738,2
2171760,1
3461556,2
2979676,1
2336041,1
4477589,10
1143729,1
3681091,1
3625242,2
3750979,1
3378585,1
2846297,1
3459374,2
2634961,57
1330873,1
3647140,1
3854905,2
2490286,1
D205579,2
1830065,3
3283425,9
3739783,2
D76699,2
2072786,1
2453574,1
3684089,1
2227453,1
3820381,11
2894357,1
1868539,1
3374225,2
1996735,2
2825080,1
2426315,2
1813758,1
3311188,1
3855884,2
1627582,4
1390414,1
2586531,3
3358379,1
806885,1
3379607,3
3123162,19
1437739,1
3703807,1
D224083,2
2339156,20
D163955,1
1895045,4
3407971,9
2993563,1
4511502,24
3910880,2
2868321,1
1888653,1
3028054,1
1908433,1
1713529,3
3730093,5
3126287,1
3132835,1
2627505,1
3458968,1
3647102,1
1845867,2
1857067,1
3763773,8
3788557,1
1644979,1
2310383,1
3755249,1
D140573,2
2950656,1
1855329,1
4477394,1
3605815,1
2719062,5
3673226,1
2916235,5
3033353,1
3492261,3
1326651,1
3740181,1
2536681,1
2712469,1
3618331,1
3653816,1
3097063,1
2977386,2
1526853,1
3435477,2
4503516,1
3735113,2
2347737,2
2075945,1
3770048,2
2948403,32
3466705,2
2171203,2
2273534,2
669820,1
3700432,1
2155393,1
3859457,3
3286711,16
2090130,1
2225551,4
3489445,1
3429062,2
2637645,1
2607348,9
3455837,1
2059583,1
2071094,6
3114978,1
1763788,20
1950777,3
1839286,1
3212852,1
3649737,2
3531214,1
2546676,1
2663042,3
1935946,12
3720814,2
3736622,4
1735787,1
2635551,1
3788463,1
3789856,2
3257173,1
1291972,1
3654426,29
3808696,1
3146973,1
3087676,1
2884496,1
3029486,1
3814570,16
2682726,1
3154983,2
2004760,1
3054325,1
3675766,14
1257713,9
2762527,2
2562504,2
3372870,1
993788,1
3396976,1
3237970,2
3798644,2
1788055,1
1722109,1
1866560,1
2901875,1
3734581,1
2542583,3
2549656,1
2550319,1
3363344,1
3076576,2
3407783,2
3428460,6
1219411,1
3062340,1
2781779,1
3927158,1
1577235,5
3659340,1
2439973,1
3497467,1
2347434,2
3517315,1
2324819,32
3929324,2
2602524,1
3626244,1
3619940,1
3610728,1
3426363,2
2697477,3
2615598,2
2303667,2
4498076,20
3658283,1
3877365,7
3034573,1
3316951,1
D88123,1
2000396,2
1607864,1
3826245,6
817904,1
D115388,3
1589157,1
1789623,1
2736226,1
2313791,3
3423408,2
2895711,1
2534142,1
3533082,1
D130425,6
3809990,1
3386613,2
3904093,2
3132911,3
3357850,1
3387353,1
2780277,5
3722799,20
4510624,1
3838884,1
D36329,3
2639677,1
3319661,1
3838097,1
3014614,2
3535972,1
1386742,1
3874017,1
RE28232,1
933444,1
3870382,1
3482598,1
2174087,1
3837496,2
3664622,1
3773868,1
2517772,1
1742793,1
1813360,1
3813012,6
2950633,1
2010893,1
3688808,1
3443592,11
3154080,4
3915141,1
D237960,1
3403237,4
3781015,1
2425679,1
3683444,5
870922,1
2576784,6
2772382,5
3919725,9
3292895,1
3639907,4
D215761,5
3693850,1
3356565,3
3244373,2
2619603,1
1898325,1
2244053,1
3834542,1
3178267,1
3652457,1
4466076,2
D98954,5
3803587,2
3841223,1
2531765,1
3890968,2
2598940,1
2942895,1
3208574,1
3628444,5
3007539,9
3139957,2
1999274,1
2403579,1
3274063,3
3271039,2
D204920,1
2454999,2
2931361,19
2055065,1
1347275,5
3319650,4
2667486,3
3779409,2
2832446,1
1500235,2
2693401,1
3689092,3
3017512,1
3709898,6
3718639,2
3822030,7
1354807,1
3351696,11
3554194,3
3835722,1
3352688,1
3517637,1
2013240,1
3028367,3
2641129,4
3634845,5
1934539,1
3661666,23
D230115,1
1863140,1
3559692,3
1990130,1
3147860,1
1807405,1
3789547,1
2661792,7
3520415,1
3088148,1
2783907,2
3476567,1
3491777,1
2627270,6
D142559,1
3013435,1
2592053,1
2393580,6
556195,1
3553798,1
3910410,14
2728932,1
3498762,1
2401983,6
3680291,6
D198812,2
2994298,1
3777076,2
2643262,2
1104987,2
2039552,6
3496658,2
2289313,1
2564515,8
2956687,1
3472518,18
3599147,1
2649011,1
1830131,1
2228244,4
3684156,1
2387465,1
1018877,1
3886600,5
2344080,1
3826218,1
3777082,19
1492257,1
3798948,1
3016250,2
3757783,16
3782499,1
2790269,3
2298754,1
3664224,2
3634178,1
2226801,1
1915249,5
3866609,2
1900503,1
1756361,7
3659023,9
3106541,1
3908038,1
3884293,4
2467568,1
2045802,1
2375398,1
3583322,1
3457698,1
1539301,11
2133863,1
3891694,8
3921844,11
2301744,1
2053419,1
2050337,1
3836747,1
669137,1
3207280,1
3152445,1
3060026,4
4506035,1
1079848,1
3837162,1
1871387,1
1772487,1
2662387,1
3757701,2
1873221,1
2336089,4
2843458,1
3704789,1
3849707,33
933830,1
3490141,1
868353,1
3016316,3
3666040,1
3067431,1
1638748,1
3428589,3
3612626,4
3925044,5
987039,1
RE26978,3
1448921,1
1444189,1
2722320,1
2690090,1
3918262,1
3327030,1
3111179,2
2391275,1
3898408,1
739686,1
1285660,1
2937253,1
3819030,1
3561360,2
3711297,1
3538347,1
3758191,1
2846343,5
3453417,2
1667025,1
3601370,3
798469,1
2966810,1
3515798,3
3204725,1
2889928,1
1607032,1
1824843,1
862644,1
3396343,4
1272108,1
1268571,1
D101512,1
3476048,2
1924030,1
D230126,1
3890020,1
2991220,1
3265498,1
1504652,1
3056742,1
3722197,2
1039168,3
2636583,1
3784243,3
3025839,3
2680287,1
3703910,1
2196077,3
3652725,1
3860209,7
3784596,1
D196374,1
2719535,1
2215633,1
3886125,8
D223597,1
D190642,1
2898622,11
3213170,1
3800998,7
1880560,3
D45287,1
3784907,3
3731899,25
3607492,1
2616112,16
2682151,1
3615152,1
3463377,1
2580056,3
3760658,1
778845,1
3809891,1
3451268,1
2835031,4
3455260,2
4510253,1
2779175,1
3904805,2
3760048,1
3178121,44
816596,1
1410633,1
3741504,1
3202037,1
2856015,1
2899063,1
1215028,1
4520154,1
3628352,4
3680347,1
3505108,1
3661157,10
2942058,1
3789620,13
3387778,1
2637402,13
3505550,1
2947333,2
1495587,1
3845761,12
2788793,1
2965097,5
1820913,2
2392932,2
3816039,2
2623681,1
3386372,2
3628626,2
3434261,2
3416445,2
D183063,6
1722139,2
797175,6
2920580,2
3715049,1
3386063,1
3524415,2
3024828,1
3229164,1
2446913,6
3606219,1
2200257,1
3034254,6
3767761,1
3161615,1
3898155,2
3269901,1
3194992,1
2837910,1
2991939,5
3849420,3
3614387,26
3810456,38
3125031,2
2626862,1
3062212,2
2377026,2
2969045,1
3155402,1
3523707,1
3862973,2
3121515,2
3515203,2
1987849,2
1392611,1
3587227,7
3085918,22
3627979,2
1921220,1
3842997,1
3927735,1
3563751,7
3751541,2
2297170,2
3170210,2
2560509,1
2487652,1
1436616,1
3483664,3
3628239,2
2091677,22
D167891,1
3473341,3
4507133,5
2981455,12
2995434,1
2384810,13
4513667,1
2632159,1
3702238,1
3677212,1
1503638,3
891594,2
3878633,1
2005026,3
3471932,8
3639156,2
D176778,1
2529183,1
2566148,5
3711905,1
3819054,1
867827,4
2455493,1
2290118,6
3230183,1
2479203,2
3440189,4
3260465,4
2936834,2
3894790,7
3055620,2
3596087,3
1445010,35
3611329,2
753133,2
3492674,2
1002689,1
3440686,1
2768845,1
3625723,2
3591233,4
3331090,2
1244855,2
1518531,4
4461945,2
2985883,3
2931267,1
1539220,1
2619174,1
3831262,7
2986337,1
1459694,2
2724133,2
1013157,13
2861299,3
2979034,1
3602307,1
3102198,3
3684011,1
3929349,1
1730173,4
3281158,1
2246719,1
3552787,1
2298156,1
2865635,1
2416823,1
4507115,16
2923369,1
2893864,2
3850422,1
2859907,1
3906478,1
1551203,3
3202948,11
927013,5
3138951,3
3721265,11
2377851,2
3081597,12
2626460,1
3770556,3
3794843,4
2970741,1
3756752,10
D231706,1
3367462,7
3432389,1
3186473,1
3501861,1
3843243,1
2441889,1
3184679,1
2394710,1
2716250,4
3760811,9
3308892,1
1936951,1
3248159,4
3812992,1
3577360,2
3567093,4
1782502,1
3234342,1
3907152,1
3687336,2
3385908,13
1097934,1
1115335,1
3825870,1
2546201,1
3746777,1
1592353,2
3240863,1
3815126,2
3664904,3
3739975,4
594987,1
3704002,1
2001169,4
3863060,3
3754347,1
4514008,1
2407464,1
2362236,1
3516021,5
D237396,1
4473335,1
1835726,1
3904664,1
2238044,1
2355026,1
3150301,3
3292838,7
3755168,1
3585255,2
2183844,1
2814029,1
3920617,1
2885396,2
2792015,2
3419970,1
3336872,1
3363355,1
3801400,3
3450103,5
3869414,2
2261204,1
2919017,2
3765419,11
1527204,2
2957902,1
741931,1
3073548,1
3276636,1
1793787,1
3862576,2
2469639,1
1172875,1
2978285,1
3772934,4
3828805,1
3134993,1
3170733,1
2729750,1
1903609,2
2756908,2
2365549,1
1867980,2
3496588,1
2287576,1
3881167,14
D190011,2
3807287,1
2710422,1
2937475,1
1959590,1
3782795,6
3909921,5
3363559,2
2830006,1
3566062,1
2016683,4
3266770,1
2564118,2
3553175,1
3600925,1
1467480,10
2236832,1
3429617,2
3414053,1
2641327,5
3415026,4
D156217,2
3869760,1
2838856,2
3619126,1
1187010,8
3178874,2
2915485,1
3796850,10
3782547,7
3507938,2
1985807,2
1031185,1
D177420,1
3006738,1
2236885,1
3062253,5
709680,1
3562801,1
2759271,1
3533195,3
2169686,1
D209822,2
3415320,4
2059964,1
2950825,1
3117837,1
3408489,1
3221427,2
3922155,1
3838033,97
1142448,2
2299611,1
2494547,1
1997939,2
3088656,1
3868484,4
2180427,1
D120741,4
1653139,1
1681639,1
3744884,1
1012045,1
2275575,5
3195221,1
3302247,1
3403272,1
3831138,1
3841685,9
2863230,7
2110695,1
3820399,1
3516573,3
2653780,1
3356510,5
2673613,1
3544711,1
1141395,2
4459451,1
3685241,1
3861098,1
3771176,9
D204506,1
3822651,2
2706509,5
2877504,4
2792952,1
3435990,6
3577859,2
3627780,6
3898843,2
1254159,1
2798557,1
3574451,1
2559814,1
3184421,2
3828695,2
2713252,1
2797634,1
2274808,14
2523536,2
2196171,1
3337919,1
2897512,2
3645268,3
3059710,1
3337117,3
2857128,2
2862564,3
4443567,3
2325503,1
1282176,1
1861671,5
1067868,1
3434046,1
2325437,1
967895,1
3913705,1
1288024,2
1653903,1
2114268,2
2824478,5
3849561,2
3622292,1
3755161,1
2095619,5
3681925,1
1053432,1
2898057,1
1153683,1
2591562,1
1606854,1
3618730,9
3283523,1
2555291,12
3467190,1
3020808,1
2043433,1
2234074,1
3771562,1
3807890,3
3112607,2
3029048,2
3225351,4
3733861,9
1928089,4
3055370,4
2894730,1
2818390,3
3554824,2
767955,1
2908234,1
3205002,3
2769644,2
2546230,1
3342528,5
1904457,3
1932920,1
3186755,2
963938,2
2976501,1
1806067,1
1833287,2
3727627,1
3641156,1
2432859,1
1128631,1
3373089,1
3070913,4
2051303,1
3788760,7
3178440,1
3352130,2
2454613,2
2799369,1
3181422,1
3079005,14
3238713,4
2941326,1
3170180,1
3757971,1
3648832,1
3271506,1
3773232,2
1804475,1
3464825,3
2624418,1
3379273,1
3473312,2
3699022,2
4558711,28
3368563,5
3634830,2
3475845,1
3839142,1
3446340,2
3753266,2
3722504,7
2918814,2
1144508,1
2130448,1
3779413,1
3913150,1
2858579,1
3095175,7
3493339,3
1922766,1
3900832,1
3130763,1
3893456,1
3352107,1
3028142,3
3577950,1
D198676,2
1324537,8
3066645,3
694295,1
3389940,1
2074223,15
4645531,1
D204564,4
3434255,3
3685853,1
D89994,1
2987735,1
3557559,1
4505940,4
2387217,2
3345722,1
3644139,1
1060220,3
3749376,1
3812861,8
2944373,7
2540991,1
3919772,23
D204181,1
3913721,4
3082982,2
1769241,1
3140848,1
738168,2
3753099,1
2608152,2
1696835,2
2164848,1
3651836,1
3644045,1
2883745,1
3416276,1
3846480,1
2407897,4
2468505,1
1693004,1
670792,2
1937152,1
2604001,1
1747423,1
2949019,1
714025,1
2867409,4
3559429,1
3321803,1
1105606,1
3142938,3
3647439,5
2268594,1
1994534,1
901464,1
3898452,2
2573484,1
1125999,2
1674169,4
2080073,1
3107666,3
1388130,1
3299063,1
2567042,9
2899123,2
2425867,11
3760671,11
1611644,2
2428630,2
3631945,3
3875886,3
3656152,1
2213773,1
1803965,2
2809310,2
3270486,1
963899,6
3803353,1
H429,5
3803997,1
2621659,2
2725003,1
3839983,1
1843430,1
3920811,1
3070293,2
3841268,2
736831,1
2770521,1
1178700,1
3713718,1
2694553,2
945575,1
4451773,2
3829536,5
762545,1
2860383,2
3274902,1
1907529,1
3342990,1
2837494,2
1989393,1
2112213,2
2069471,1
3760553,2
2902342,9
3797233,3
2394923,1
3746069,1
3341909,6
3464509,1
2593022,1
3898129,1
3439416,4
3882949,5
3747877,1
2840271,3
3740964,1
2492312,1
2585526,1
1122086,2
2816048,1
3708576,1
3698378,4
3710784,6
3595265,1
3111640,1
3853987,63
3599737,2
3116959,1
1532504,1
3527758,2
3752417,6
3215323,2
2721100,18
1791810,4
3902733,1
3785462,5
2808734,3
1982845,1
3395953,1
3760552,4
2675635,2
2032849,1
3749763,1
2864156,1
2538051,1
3799218,1
2703136,1
3165077,1
3640696,5
1752526,2
3238688,1
3694135,2
3017642,6
2889699,1
3808913,1
1289078,1
3616127,5
3127801,1
1658499,1
2224882,6
1947067,1
3483816,1
2115178,1
3376110,13
2612159,5
2548659,1
2425793,1
2894155,3
2373842,1
2957636,3
